Score,Computation Time,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
76.0,1772056995.9103525,75,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
81.0,1772056996.0578756,100,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
59.0,1772056996.9675817,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
61.0,1772056996.9843888,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
65.0,1772056997.0003424,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
70.0,1772056997.0177915,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
76.0,1772056997.030847,50,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
82.0,1772056997.0438778,75,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
87.0,1772056997.0567005,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
60.0,1772056997.2424185,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
58.0,1772056997.3895674,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
60.0,1772056997.5391064,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
68.0,1772056997.6886604,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
72.0,1772056997.8305833,50,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
81.0,1772056997.9970706,75,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
86.0,1772056998.1619747,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
54.0,1772057007.204926,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
56.0,1772057007.218737,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
56.0,1772057007.2339978,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
62.0,1772057007.2492764,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
64.0,1772057007.2658954,50,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
69.0,1772057007.2804613,75,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
71.0,1772057007.2934706,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
53.0,1772057007.6655338,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
59.0,1772057007.782328,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
62.0,1772057007.9076195,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
61.0,1772057008.029011,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
66.0,1772057008.1586509,50,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
76.0,1772057008.282167,75,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
77.0,1772057008.418172,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772056998.3289902,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772056998.3574727,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772056998.388332,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772056998.4152367,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772056998.4556932,50,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772056998.4930701,75,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772056998.5335329,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
98.0,1772056998.8389707,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772056998.9995375,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772056999.146085,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772056999.2819407,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772056999.4204443,50,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772056999.5477796,75,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772056999.6648283,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
95.0,1772056999.0580683,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772056999.194506,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772056999.371408,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772056999.5649414,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772056999.7548769,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057000.063961,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057000.4187067,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
93.0,1772056999.983499,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057000.2370474,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057000.52257,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057000.7937317,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057001.0957413,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057001.4462645,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057001.9260283,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057000.6737766,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057000.8620226,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057001.0566137,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057001.2450035,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057001.4756563,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057001.779574,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057002.1747637,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
92.0,1772057002.3127525,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057002.6035154,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057002.9197938,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057003.2541285,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057003.576289,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057003.9717207,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057004.4238338,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
91.0,1772057002.2804167,10,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
93.0,1772057002.3053942,20,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057002.3298087,30,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
99.0,1772057002.3516598,40,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057002.3718197,50,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057002.3923001,75,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057002.4125028,100,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
71.0,1772057002.6162198,10,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
87.0,1772057002.7507613,20,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
95.0,1772057002.8840966,30,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057003.01722,40,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057003.1464667,50,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
93.0,1772057003.3009706,75,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
97.0,1772057003.4208362,100,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
92.0,1772057003.5847025,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057003.726607,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057003.939541,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057004.1934052,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057004.5166397,50,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057004.9925385,75,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057005.5623412,100,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057004.684596,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057004.9542518,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057005.2739098,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057005.6298041,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057006.074902,50,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057006.6185222,75,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057007.2844193,100,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
89.0,1772057005.7562127,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1772057005.9244237,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057006.137824,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057006.3842244,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057006.6793807,50,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057007.0830748,75,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057007.582576,100,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057007.574707,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,1772057007.8769696,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,1772057008.1872373,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,1772057008.5465841,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,1772057008.8992002,50,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,1772057009.382491,75,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,1772057009.9861567,100,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
85.0,1772057007.3157866,10,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057007.3295386,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057007.3429885,30,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057007.3607519,40,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057007.3766587,50,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057007.394528,75,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057007.4080074,100,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
98.0,1772057007.5445032,10,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057007.6645567,20,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057007.781938,30,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057007.9056437,40,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057008.0217383,50,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057008.1329572,75,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057008.2495227,100,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
75.0,1772057008.7571647,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
86.0,1772057008.7737267,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1772057008.788513,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057008.8034236,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057008.8186483,50,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057008.8319669,75,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057008.8443959,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057009.4186423,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057009.5266886,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057009.6353195,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057009.7352462,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057009.8525274,50,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057009.9659686,75,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057010.089568,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
54.0,1772057009.484512,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
54.0,1772057009.4964569,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
54.0,1772057009.5146081,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
54.0,1772057009.5304177,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
54.0,1772057009.5429275,50,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
54.0,1772057009.5557165,75,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
54.0,1772057009.567945,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
56.0,1772057009.829958,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
56.0,1772057009.9354084,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
56.0,1772057010.0581305,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
56.0,1772057010.1689553,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
56.0,1772057010.2777143,50,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
56.0,1772057010.4015017,75,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
56.0,1772057010.5279162,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
88.0,1772057008.971605,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
90.0,1772057008.99375,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
96.0,1772057009.0157182,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
98.0,1772057009.0391343,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
97.0,1772057009.0624044,50,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
98.0,1772057009.081032,75,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
97.0,1772057009.0989838,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
80.0,1772057009.3209307,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
93.0,1772057009.436812,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
95.0,1772057009.549429,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
97.0,1772057009.6640534,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
97.0,1772057009.8043818,50,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057009.9500022,75,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
96.0,1772057010.0803063,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
88.0,1772057009.4742365,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
94.0,1772057009.5625303,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1772057009.6756809,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1772057009.8310003,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057009.991973,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057010.2045076,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057010.4906905,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
95.0,1772057009.8480027,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057010.0435607,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057010.2589974,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057010.4993932,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057010.7603934,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057011.1018286,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057011.4986708,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
87.0,1772057010.3158553,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
93.0,1772057010.5260024,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
94.0,1772057010.7578611,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1772057010.9971502,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057011.2392695,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057011.476078,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057011.7549684,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
94.0,1772057010.4420748,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
95.0,1772057010.7424636,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057011.0393982,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057011.3563972,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057011.6567268,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057012.0035133,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057012.361746,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
66.0,1772057010.1469138,10,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
72.0,1772057010.161939,20,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
94.0,1772057010.17324,30,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
96.0,1772057010.1842422,40,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
92.0,1772057010.1960883,50,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
97.0,1772057010.2135494,75,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
99.0,1772057010.2317703,100,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
88.0,1772057010.3823743,10,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
82.0,1772057010.4949641,20,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
93.0,1772057010.6082098,30,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
96.0,1772057010.7250366,40,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
97.0,1772057010.8404741,50,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057010.9525797,75,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057011.0762355,100,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
78.0,1772057010.7278483,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
92.0,1772057011.0305843,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057011.432767,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057011.93973,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057012.4969108,50,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057013.2258797,75,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057014.323145,100,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
94.0,1772057010.8628047,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
95.0,1772057011.2644236,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,1772057011.7784905,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057012.3847477,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057013.0337737,50,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,1772057013.9568348,75,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057015.19131,100,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
67.0,1772057013.8326602,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
87.0,1772057016.7221377,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
91.0,1772057019.9327757,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
93.0,1772057023.000505,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
93.0,1772057026.482023,50,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1772057030.065842,75,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057033.9938955,100,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
82.0,1772057013.7966661,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057016.2756069,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057019.1804516,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057021.9919922,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057024.8619292,50,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,1772057028.082873,75,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057031.2974238,100,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
72.0,1772057011.7859619,10,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
88.0,1772057011.80342,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
90.0,1772057011.816145,30,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
98.0,1772057011.8273978,40,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
98.0,1772057011.844445,50,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
99.0,1772057011.86091,75,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
99.0,1772057011.8732839,100,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
59.0,1772057011.993363,10,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
79.0,1772057012.097149,20,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
94.0,1772057012.1990974,30,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
94.0,1772057012.310698,40,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
95.0,1772057012.4207497,50,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057012.5173185,75,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057012.6111913,100,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
79.0,1772057013.3550417,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
95.0,1772057013.365053,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,1772057013.3776178,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057013.3905008,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057013.403414,50,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057013.4159,75,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057013.4292617,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
74.0,1772057013.7300398,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
86.0,1772057013.841244,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,1772057013.9597673,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,1772057014.0638256,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057014.1569629,50,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057014.2598104,75,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
